院校,专业,专业详情,年份,最低分,位次,科目,985,211
首都师范大学,公共管理类,,2020,612,19398,不限,0,0
首都师范大学,光电信息科学与工程,,2020,610,20172,物,0,0
首都师范大学,英语,,2020,617,16303,不限,0,0
南通大学,临床医学,,2020,598,28158,化、生,0,0
南通大学,高分子材料与工程,,2020,569,55998,物,0,0
南通大学,轻化工程,,2020,560,67378,物/化,0,0
南通大学,测控技术与仪器,,2020,566,59454,物,0,0
南通大学,建筑学,,2020,571,53283,物/化/生,0,0
南通大学,机械工程,,2020,570,55190,物,0,0
南通大学,护理学,,2020,572,52846,不限,0,0
南通大学,土木工程,,2020,572,52747,物,0,0
南通大学,工业设计,,2020,568,57397,物,0,0
南通大学,应用化学,,2020,570,55043,物/化,0,0
南通大学,纺织工程,,2020,561,65416,物/化,0,0
南通大学,物流管理,,2020,571,53438,不限,0,0
南通大学,翻译,,2020,574,49989,不限,0,0
南通大学,日语,,2020,575,49120,不限,0,0
南通大学,应用心理学,,2020,578,46230,不限,0,0
南通大学,药物制剂,,2020,572,52612,物/化/生,0,0
南通大学,行政管理,,2020,571,53947,不限,0,0
南通大学,汉语言文学,（师范）,2020,582,42504,不限,0,0
南通大学,交通设备与控制工程,,2020,561,65693,物/化,0,0
南通大学,秘书学,,2020,568,57733,不限,0,0
上海外国语大学,英语,,2020,651,4444,不限,0,1
上海外国语大学,法语,,2020,651,4338,不限,0,1
上海外国语大学,英语,（教育）,2020,649,4839,不限,0,1
上海外国语大学,国际经济与贸易,（日语）,2020,642,6459,不限,0,1
上海外国语大学,新闻传播学类,（卓越国际新闻传播人才计划）,2020,644,6040,不限,0,1
上海外国语大学,会计学,,2020,644,6055,不限,0,1
上海外国语大学,外交学,,2020,646,5431,不限,0,1
上海外国语大学,商务英语,,2020,647,5279,不限,0,1
上海外国语大学,法学,,2020,644,5958,不限,0,1
上海外国语大学,国际经济与贸易,,2020,641,6863,不限,0,1
上海外国语大学,工商管理类,（卓越管理人才计划）,2020,643,6201,不限,0,1
上海外国语大学,政治学与行政学,,2020,643,6314,不限,0,1
上海外国语大学,金融学,,2020,648,5090,不限,0,1
上海外国语大学,管理科学与工程类,（卓越管理人才计划）,2020,640,7240,物,0,1
上海外国语大学,汉语国际教育,,2020,643,6375,不限,0,1
上海外国语大学,数据科学与大数据技术,,2020,644,6004,物,0,1
复旦大学,工科试验班,（新工科本研贯通）,2020,684,294,物,1,1
复旦大学,法学,（卓越法律人才基地）,2020,680,509,不限,1,1
复旦大学,经济学类,,2020,684,319,物/化,1,1
复旦大学,软件工程,（国家示范性软件学院）,2020,684,315,物,1,1
复旦大学,经济管理试验班,,2020,683,328,物/化,1,1
复旦大学,数学类,（拔尖人才培养计划）,2020,686,232,物,1,1
复旦大学,新闻传播学类,（卓越新闻人才计划）,2020,679,527,不限,1,1
华东师范大学,软件工程,,2020,655,3503,物,1,1
华东师范大学,化学,,2020,653,3887,物/化,1,1
华东师范大学,英语,,2020,652,4220,不限,1,1
华东师范大学,历史学,,2020,652,4155,不限,1,1
华东师范大学,汉语言文学,,2020,654,3719,不限,1,1
华东师范大学,哲学,,2020,650,4546,不限,1,1
华东师范大学,法学,,2020,654,3667,不限,1,1
华东师范大学,数学类,,2020,657,3135,物,1,1
华东师范大学,新闻传播学类,,2020,651,4364,不限,1,1
华东师范大学,法语,,2020,651,4360,不限,1,1
华东师范大学,统计学类,,2020,656,3303,物/化,1,1
华东师范大学,心理学类,,2020,655,3492,物/化,1,1
华东师范大学,德语,,2020,648,5069,不限,1,1
华东师范大学,翻译,,2020,650,4529,不限,1,1
华东师范大学,日语,,2020,649,4859,不限,1,1
华东师范大学,金融学,（双学位）,2020,658,2873,不限,1,1
华东师范大学,教育学类,,2020,654,3759,不限,1,1
华东师范大学,工商管理类,,2020,654,3754,不限,1,1
华东师范大学,人文地理与城乡规划,,2020,650,4602,物/化,1,1
华东师范大学,通信工程,,2020,652,4162,物,1,1
上海大学,金融学,（中外合作办学）,2020,619,15216,不限,0,1
上海大学,材料科学与工程,（中外合作办学）,2020,607,21876,物,0,1
上海大学,电气类,（代表理学工学I类）,2020,628,11204,物,0,1
上海大学,信息工程,（中外合作办学）,2020,614,18153,物,0,1
上海大学,电影制作,,2020,620,14810,物,0,1
上海大学,经济学类,（代表经济管理类）,2020,637,8023,不限,0,1
上海大学,机械工程,（中外合作办学）,2020,603,24666,物,0,1
上海大学,理科试验班类,,2020,633,9463,物,0,1
上海大学,社会学类,（代表人文社科类）,2020,634,9005,不限,0,1
上海大学,信息管理与信息系统,（中外合作办学）,2020,609,20980,物,0,1
上海大学,国际经济与贸易,（中外合作办学）,2020,618,16011,不限,0,1
上海大学,工商管理,（中外合作办学）,2020,613,18418,不限,0,1
上海大学,材料类,（代表理学工学II类）,2020,628,11452,化,0,1
东华大学,功能材料,,2020,616,16908,化,0,1
东华大学,服装设计与工程,,2020,618,15817,物/化,0,1
东华大学,日语,,2020,615,17660,不限,0,1
东华大学,能源与环境系统工程,,2020,616,16813,物,0,1
东华大学,纺织类,,2020,616,16718,物/化,0,1
东华大学,物理学类,（光电与能源新技术）,2020,620,15102,物,0,1
东华大学,英语,,2020,617,16659,不限,0,1
东华大学,计算机类,,2020,625,12433,物,0,1
东华大学,新闻传播学类,,2020,620,15158,不限,0,1
东华大学,机械工程,,2020,617,16165,物,0,1
东华大学,智能制造工程,,2020,622,13854,物,0,1
东华大学,工业设计,,2020,620,14890,物,0,1
东华大学,经济与贸易类,,2020,624,13223,不限,0,1
东华大学,经济管理试验班,,2020,624,13070,不限,0,1
东华大学,电子信息类,,2020,621,14576,物,0,1
东华大学,材料类,,2020,616,16820,化,0,1
东华大学,理科试验班类,,2020,624,13036,物,0,1
东华大学,环境科学与工程类,,2020,621,14605,物/化/生,0,1
东华大学,数学类,（金融与统计）,2020,622,14130,物,0,1
东华大学,化学类,,2020,619,15241,物/化,0,1
北京工商大学,食品科学与工程,（中外合作办学）,2020,570,54777,物/化/生,0,0
北京工商大学,酿酒工程,,2020,578,45920,物/化,0,0
北京工商大学,经济学类,（经管类）,2020,601,25988,不限,0,0
北京工商大学,工商管理类,,2020,597,29194,不限,0,0
北京工商大学,应用化学,,2020,587,37202,物/化,0,0
北京工商大学,应用统计学,（中外合作办学）（风险与精算）,2020,571,53435,物,0,0
北京工商大学,物流管理与工程类,,2020,591,33516,不限,0,0
北京工商大学,电子信息类,（自动化与电气工程类）,2020,592,32858,物,0,0
北京工商大学,机械类,,2020,585,39101,物,0,0
北京工商大学,经济与贸易类,,2020,599,27735,不限,0,0
北京工商大学,材料类,,2020,584,40008,化,0,0
北京工商大学,计算机类,,2020,595,30197,物,0,0
北京工商大学,会计学,（智能会计）,2020,602,25450,不限,0,0
北京工商大学,大数据管理与应用,,2020,594,31204,物,0,0
华东理工大学,环境工程,,2020,621,14547,物/化,0,1
华东理工大学,能源与动力工程,,2020,626,12268,物/化,0,1
华东理工大学,化工与制药类,,2020,622,14021,物/化,0,1
华东理工大学,经济学类,,2020,631,10178,不限,0,1
华东理工大学,计算机科学与技术,（双学士学位）,2020,632,9645,物,0,1
华东理工大学,工科试验班,（生物医药）,2020,630,10590,物/化,0,1
华东理工大学,化学工程与工艺,（双学士学位）,2020,627,11823,物/化,0,1
华东理工大学,工业设计,,2020,623,13299,物,0,1
华东理工大学,生物工程类,,2020,621,14596,物/化,0,1
华东理工大学,生物工程,（中外合作办学）（中德合作）,2020,615,17276,物/化,0,1
华东理工大学,外国语言文学类,,2020,620,14863,不限,0,1
华东理工大学,物理学类,,2020,627,11884,物,0,1
华东理工大学,工商管理类,,2020,630,10470,不限,0,1
华东理工大学,材料类,,2020,621,14365,化,0,1
华东理工大学,风景园林,,2020,625,12415,物/化,0,1
华东理工大学,公共管理类,,2020,618,15703,不限,0,1
华东理工大学,数学类,,2020,630,10622,物,0,1
华东理工大学,管理科学与工程类,,2020,628,11483,物/化,0,1
华东理工大学,计算机类,,2020,631,10119,物,0,1
华东理工大学,机械类,,2020,623,13666,物,0,1
同济大学,社会科学试验班,,2020,664,1951,不限,1,1
同济大学,工科试验班,（信息类）,2020,670,1308,物,1,1
同济大学,经济管理试验班,,2020,669,1357,物,1,1
同济大学,工科试验班,（建筑规划景观与设计类）,2020,670,1219,物,1,1
同济大学,工科试验班,（智能化制造类）,2020,669,1359,物,1,1
同济大学,工科试验班,（土木与环境类）,2020,667,1631,物,1,1
同济大学,工科试验班,（智能交通与车辆类）,2020,667,1585,物,1,1
同济大学,人文科学试验班,,2020,661,2489,不限,1,1
上海交通大学,人工智能,（卓越人才试点班）,2020,685,260,物,1,1
上海交通大学,电子信息类,（IEEE试点班，含双学士学位项目）,2020,686,235,物,1,1
南京邮电大学,信息安全,,2020,617,16344,物,0,0
南京邮电大学,电子信息工程,,2020,615,17272,物,0,0
南京邮电大学,计算机科学与技术,,2020,620,14798,物,0,0
南京邮电大学,通信工程,,2020,620,15049,物,0,0
南京邮电大学,电子科学与技术,,2020,618,15771,物,0,0
南京邮电大学,电磁场与无线技术,,2020,613,18666,物,0,0
南京邮电大学,电气类,（电气自动化与智能电网）,2020,616,16778,物,0,0
南京邮电大学,网络工程,,2020,616,16900,物,0,0
南京邮电大学,自动化类,,2020,614,18317,物,0,0
南京邮电大学,公共管理类,（公共治理与社会管理）,2020,602,25565,不限,0,0
南京邮电大学,软件工程,,2020,615,17487,物,0,0
南京邮电大学,广播电视工程,,2020,611,19656,物,0,0
南京邮电大学,工商管理类,,2020,605,23529,不限,0,0
南京邮电大学,软件工程,（嵌入式培养）,2020,618,15910,物,0,0
南京邮电大学,经济学类,（金融与经济）,2020,610,20539,不限,0,0
南京邮电大学,材料物理,,2020,610,20407,物,0,0
南京邮电大学,物联网工程,,2020,619,15194,物,0,0
南京邮电大学,光电信息科学与工程,,2020,612,18848,物,0,0
南京邮电大学,应用物理学,,2020,612,19313,物,0,0
南京邮电大学,外国语言文学类,,2020,605,23497,不限,0,0
重庆大学,电气工程及其自动化,,2020,641,6746,物,1,1
重庆大学,建筑学,,2020,647,5170,物,1,1
重庆大学,航空航天类,,2020,636,8569,物,1,1
重庆大学,人文科学试验班,,2020,646,5539,不限,1,1
重庆大学,公共管理类,,2020,635,8813,不限,1,1
重庆大学,计算机类,（计算机与软件）,2020,639,7581,物,1,1
重庆大学,智能医学工程,,2020,632,9687,物/化,1,1
重庆大学,能源动力类,,2020,632,9738,物,1,1
重庆大学,生物医学工程类,（生物与药学）,2020,632,9621,物/化,1,1
重庆大学,新闻传播学类,,2020,637,8254,不限,1,1
重庆大学,电子信息类,,2020,636,8416,物,1,1
重庆大学,经济学类,,2020,644,6030,不限,1,1
重庆大学,法学类,,2020,639,7304,不限,1,1
重庆大学,人工智能,,2020,644,6034,物,1,1
重庆大学,数据科学与大数据技术,,2020,638,7690,物,1,1
重庆大学,城乡规划,,2020,640,7069,物,1,1
重庆大学,环境科学与工程类,,2020,630,10658,物/化,1,1
重庆大学,会计学,（ACCA方向）,2020,641,6835,物,1,1
重庆大学,外国语言文学类,,2020,635,8937,不限,1,1
重庆大学,管理科学与工程类,,2020,630,10509,物,1,1
西南大学,生物科学,,2020,621,14521,物/化/生,0,1
西南大学,物理学,,2020,615,17737,物,0,1
西南大学,思想政治教育,,2020,620,14923,政,0,1
西南大学,英语,,2020,626,12282,政/史/生,0,1
西南大学,药学,,2020,612,19333,物/化/生,0,1
西南大学,药学,（全英文创新实验班）,2020,611,20000,物/化/生,0,1
西南大学,电子信息类,,2020,617,16410,物,0,1
西南大学,植物生产类,,2020,603,24557,物/化/生,0,1
西南大学,中国语言文学类,,2020,623,13355,政/地/史,0,1
西南大学,经济学类,,2020,622,13890,化/地/史,0,1
西南大学,文化产业管理,,2020,616,16985,政/史,0,1
西南大学,智能科学与技术,,2020,617,16509,物,0,1
西南大学,法学,,2020,627,11742,政/史,0,1
西南大学,土木类,,2020,610,20199,物,0,1
西南大学,应用心理学,,2020,635,8743,物/化/生,0,1
西南大学,自动化,（中外合作办学）,2020,590,34183,物,0,1
西南大学,植物科学与技术,（中外合作办学）,2020,576,48344,物/化/生,0,1
西南大学,新闻学,,2020,619,15595,政/地/史,0,1
西南大学,纺织类,,2020,597,29259,物/化,0,1
西南大学,材料类,,2020,609,20789,物,0,1
南京工业大学,安全工程,,2020,598,28325,物,0,0
南京工业大学,计算机科学与技术,,2020,603,24786,物,0,0
南京工业大学,化学工程与工艺,,2020,602,25642,物/化/生,0,0
南京工业大学,新能源科学与工程,,2020,599,27436,物/化,0,0
南京工业大学,工业工程,,2020,591,33461,不限,0,0
南京工业大学,制药工程,（中外合作办学）,2020,573,52008,物/化/生,0,0
南京工业大学,药学类,,2020,595,30522,物/化/生,0,0
南京工业大学,电气工程及其自动化,,2020,600,26771,物,0,0
南京工业大学,土木类,,2020,594,31475,物,0,0
南京工业大学,制药工程,,2020,600,26918,物/化/生,0,0
南京工业大学,新能源材料与器件,,2020,596,29341,物,0,0
南京工业大学,数学与应用数学,,2020,597,28754,物,0,0
南京工业大学,自动化,,2020,600,26709,物,0,0
南京工业大学,食品科学与工程类,,2020,596,29458,物/化/生,0,0
南京工业大学,管理科学与工程类,,2020,595,30667,物,0,0
南京工业大学,德语,,2020,592,33162,不限,0,0
南京工业大学,环境科学与工程类,,2020,596,29919,物/化/生,0,0
南京工业大学,机械工程,（中外合作办学）,2020,581,43045,物,0,0
南京工业大学,电子信息工程,（中外合作办学）,2020,583,40535,物,0,0
南京工业大学,材料类,,2020,595,30489,物,0,0
太原理工大学,机械设计制造及其自动化,,2020,600,26427,物,0,1
太原理工大学,安全工程,,2020,599,27679,物,0,1
太原理工大学,材料成型及控制工程,,2020,596,29446,物、化,0,1
太原理工大学,化学工程与工艺,,2020,598,27937,物、化,0,1
太原理工大学,计算机科学与技术,,2020,607,22193,物,0,1
太原理工大学,机器人工程,（试验班）,2020,608,21518,物,0,1
太原理工大学,英语,,2020,601,25775,不限,0,1
太原理工大学,物联网工程,,2020,606,22455,物,0,1
太原理工大学,思想政治教育,,2020,601,26110,政,0,1
太原理工大学,工业设计,,2020,598,27970,物,0,1
太原理工大学,会计学,,2020,604,24091,不限,0,1
太原理工大学,地质工程,,2020,597,28578,物/化,0,1
太原理工大学,机器人工程,,2020,602,25554,物,0,1
太原理工大学,工程管理,,2020,597,29014,物,0,1
太原理工大学,工程力学,,2020,598,28406,物,0,1
太原理工大学,数据科学与大数据技术,,2020,604,23874,物,0,1
太原理工大学,材料科学与工程,（先进航空材料）,2020,599,27517,物、化,0,1
太原理工大学,材料科学与工程,,2020,598,28412,物、化,0,1
太原理工大学,物流管理,,2020,598,28245,不限,0,1
太原理工大学,国际经济与贸易,,2020,602,25280,不限,0,1
内蒙古大学,计算机科学与技术,,2020,598,28001,物,0,1
内蒙古大学,生物科学,,2020,588,35933,化、生,0,1
内蒙古大学,生态学,,2020,585,39100,物/化/生,0,1
内蒙古大学,应用化学,,2020,584,40080,化,0,1
内蒙古大学,生物技术,,2020,586,37848,化、生,0,1
内蒙古大学,物理学类,,2020,593,31936,物,0,1
内蒙古大学,园艺,,2020,573,51280,化、生,0,1
内蒙古大学,会计学,,2020,592,33082,不限,0,1
内蒙古大学,电子信息类,,2020,591,33535,物,0,1
内蒙古大学,信息管理与信息系统,,2020,590,34622,物,0,1
内蒙古大学,社会学,,2020,589,35623,史,0,1
内蒙古大学,工商管理,,2020,588,36501,不限,0,1
内蒙古大学,旅游管理,,2020,579,44941,不限,0,1
内蒙古大学,土地资源管理,,2020,583,41472,政/地,0,1
内蒙古大学,经济学,,2020,596,29602,不限,0,1
内蒙古大学,环境科学,,2020,584,39665,物/化/生,0,1
内蒙古大学,俄语,,2020,586,38401,不限,0,1
内蒙古大学,英语,,2020,593,32524,不限,0,1
内蒙古大学,日语,,2020,585,39198,不限,0,1
内蒙古大学,汉语国际教育,,2020,589,35448,不限,0,1
大连理工大学,过程装备与控制工程,,2020,630,10384,物,1,1
大连理工大学,生物工程,,2020,631,10263,化,1,1
大连理工大学,机械设计制造及其自动化,,2020,638,7815,物,1,1
大连理工大学,软件工程,,2020,634,9261,物,1,1
大连理工大学,工程力学,,2020,636,8418,物,1,1
大连理工大学,船舶与海洋工程,,2020,633,9361,物,1,1
大连理工大学,电子信息类,（创新班）,2020,650,4597,物,1,1
大连理工大学,机械设计制造及其自动化,（中外合作办学）,2020,602,25481,物,1,1
大连理工大学,机械设计制造及其自动化,（日语强化）,2020,637,8008,物,1,1
大连理工大学,计算机类,（中外合作办学）,2020,604,23763,物,1,1
大连理工大学,应用物理学,（中外合作办学）,2020,604,24011,物,1,1
大连理工大学,土木类,,2020,630,10755,物,1,1
大连理工大学,工程力学,（钱令希力学创新班）,2020,636,8356,物,1,1
大连理工大学,电子科学与技术,,2020,640,7130,物,1,1
大连理工大学,数学类,,2020,639,7489,物,1,1
大连理工大学,车辆工程,（英语强化）,2020,634,9237,物,1,1
大连理工大学,化工与制药类,（创新班）,2020,639,7412,化,1,1
大连理工大学,英语,,2020,625,12801,不限,1,1
大连理工大学,应用物理学,（王大珩物理基础科学班）,2020,638,7658,物,1,1
大连理工大学,机械设计制造及其自动化,（创新班）,2020,651,4408,物,1,1
广州大学,统计学,,2020,588,36260,物/化/生,0,0
广州大学,法学,,2020,598,28460,不限,0,0
广州大学,国际经济与贸易,,2020,589,35650,不限,0,0
广州大学,电子信息工程,,2020,590,34908,物,0,0
广州大学,广播电视学,,2020,587,37592,不限,0,0
广州大学,会计学,,2020,592,33165,不限,0,0
广州大学,物联网工程,,2020,589,35403,物,0,0
广州大学,土木类,,2020,584,39898,物,0,0
广州大学,行政管理,,2020,582,41738,不限,0,0
广州大学,应用心理学,,2020,589,35508,不限,0,0
广州大学,化学工程与工艺,,2020,582,41963,物/化/生,0,0
辽宁大学,汉语国际教育,,2020,608,21845,不限,0,1
辽宁大学,日语,,2020,602,25673,不限,0,1
辽宁大学,金融学类,（金融学、保险学）,2020,609,21254,不限,0,1
辽宁大学,电子信息类,（电子信息科学与技术、通信工程）,2020,604,24354,物,0,1
辽宁大学,生物技术,,2020,601,26371,物/化/生,0,1
辽宁大学,制药工程,,2020,604,24354,物/化/生,0,1
辽宁大学,汉语言文学,,2020,609,21254,不限,0,1
辽宁大学,物理学类,（物理学、应用物理学）,2020,601,26371,物,0,1
辽宁大学,化学类,（化学、应用化学）,2020,602,25673,物/化,0,1
辽宁大学,国际政治,,2020,602,25673,不限,0,1
辽宁大学,市场营销,（中外合作办学）（新华国际商学院）,2020,579,45603,不限,0,1
辽宁大学,编辑出版学,,2020,608,21845,不限,0,1
辽宁大学,会计学,（中外合作办学）（新华国际商学院）,2020,598,28550,不限,0,1
辽宁大学,法语,,2020,601,26371,不限,0,1
辽宁大学,经济学类,（经济学、经济统计学、国民经济管理）,2020,608,21845,不限,0,1
辽宁大学,数学与应用数学,,2020,603,24984,物,0,1
辽宁大学,朝鲜语,,2020,599,27808,不限,0,1
辽宁大学,工商管理,（中外合作办学）（新华国际商学院）,2020,586,38627,不限,0,1
辽宁大学,英语,,2020,608,21845,不限,0,1
辽宁大学,新闻学,,2020,608,21845,不限,0,1
大连海事大学,电气工程及其自动化,,2020,602,25064,物,0,1
大连海事大学,电子信息工程,,2020,604,24057,物,0,1
大连海事大学,法学,,2020,611,19922,史,0,1
大连海事大学,交通运输,,2020,603,24820,物,0,1
大连海事大学,海事管理,,2020,606,22421,不限,0,1
大连海事大学,安全工程,,2020,600,26659,物,0,1
大连海事大学,计算机科学与技术,,2020,608,21301,物,0,1
大连海事大学,交通管理,,2020,601,25758,物/政,0,1
大连海事大学,电子信息工程,（中外合作办学）,2020,583,40867,物,0,1
大连海事大学,机械设计制造及其自动化,,2020,599,27186,物,0,1
大连海事大学,金融工程,,2020,607,21864,不限,0,1
大连海事大学,轮机工程,（陆上专业）,2020,599,27086,物/化,0,1
大连海事大学,船舶与海洋工程,,2020,599,27214,物,0,1
大连海事大学,英语,,2020,605,23150,不限,0,1
大连海事大学,材料科学与工程,,2020,600,26956,物,0,1
大连海事大学,电子信息科学与技术,,2020,606,22822,物,0,1
大连海事大学,智能科学与技术,,2020,606,22631,物,0,1
大连海事大学,物联网工程,,2020,604,23911,物,0,1
大连海事大学,机械设计制造及其自动化,（中外合作办学）,2020,582,42236,物,0,1
大连海事大学,通信工程,,2020,602,25020,物,0,1
吉林大学,朝鲜语,,2020,623,13531,不限,1,1
吉林大学,考古学,,2020,632,9941,地/史,1,1
吉林大学,动物医学,,2020,610,20398,物/化/生,1,1
吉林大学,车辆工程,,2020,636,8344,物、化,1,1
吉林大学,政治学与行政学,,2020,630,10654,不限,1,1
吉林大学,哲学,,2020,633,9581,政,1,1
吉林大学,法学,,2020,643,6377,不限,1,1
吉林大学,勘查技术与工程,,2020,616,16864,物、化,1,1
吉林大学,自动化类,,2020,630,10684,物,1,1
吉林大学,材料类,,2020,623,13356,物、化,1,1
吉林大学,临床医学,（5+3一体化（三院））,2020,644,6125,化、生,1,1
吉林大学,临床医学,（一院）,2020,644,5964,化、生,1,1
吉林大学,社会学类,,2020,627,11980,政、史,1,1
吉林大学,仪器类,,2020,625,12618,物,1,1
吉林大学,能源与动力工程,,2020,625,12494,物、化,1,1
吉林大学,新闻传播学类,,2020,630,10486,不限,1,1
吉林大学,临床医学,（三院）,2020,641,6891,化、生,1,1
吉林大学,物理学类,,2020,636,8401,物,1,1
吉林大学,工业设计,,2020,625,12796,物、化,1,1
吉林大学,档案学,,2020,623,13410,不限,1,1
东北师范大学,心理学,,2020,617,16568,物/化/生,0,1
东北师范大学,历史学,,2020,618,15891,地、史,0,1
东北师范大学,英语,,2020,636,8603,物/地/史,0,1
东北师范大学,汉语言文学,,2020,625,12809,史,0,1
东北师范大学,生物科学类,,2020,617,16275,化/生,0,1
东北师范大学,俄语,,2020,606,23017,物/地/史,0,1
东北师范大学,政治学类,,2020,617,16685,政、史,0,1
东北师范大学,物理学类,,2020,618,15658,物,0,1
东北师范大学,地理科学类,,2020,617,16330,物/化/地,0,1
东北师范大学,广播电视编导,,2020,576,48565,不限,0,1
东北师范大学,计算机科学与技术,,2020,612,19377,物,0,1
东北师范大学,教育学类,,2020,616,17076,物/史,0,1
东北师范大学,新闻传播学类,,2020,612,19159,史,0,1
东北师范大学,数字媒体技术,,2020,607,22096,物,0,1
东北师范大学,计算机科学与技术,（中外合作办学）,2020,587,37010,物、化,0,1
东北师范大学,经济学类,,2020,611,19440,不限,0,1
东北师范大学,智能科学与技术,,2020,609,20653,物、化,0,1
东北师范大学,日语,,2020,609,21118,物/地/史,0,1
东北师范大学,数学类,,2020,623,13495,物,0,1
东北师范大学,教育技术学,,2020,609,20749,物,0,1
延边大学,临床医学,,2020,602,25190,物、化,0,1
延边大学,朝鲜语,,2020,595,30797,不限,0,1
延边大学,机械类,,2020,592,32549,物,0,1
延边大学,电子信息类,,2020,600,26506,物,0,1
延边大学,物理学,,2020,589,35604,物,0,1
延边大学,通信工程,（中外合作办学）,2020,574,50605,物,0,1
延边大学,高分子材料与工程,,2020,590,34377,化,0,1
延边大学,药学类,,2020,591,33390,物、化,0,1
延边大学,日语,,2020,587,37610,不限,0,1
延边大学,法学,,2020,597,29099,不限,0,1
延边大学,食品科学与工程,,2020,587,37028,物/化/生,0,1
延边大学,俄语,,2020,587,37427,不限,0,1
延边大学,化学类,,2020,587,37274,物/化,0,1
延边大学,预防医学,,2020,589,35086,物、化,0,1
延边大学,信息管理与信息系统,,2020,585,38676,物,0,1
延边大学,中医学,,2020,592,33274,物/化/生,0,1
延边大学,英语,,2020,597,29205,不限,0,1
延边大学,工商管理类,,2020,587,36876,不限,0,1
延边大学,中国语言文学类,,2020,592,33072,不限,0,1
延边大学,经济学类,,2020,590,34752,不限,0,1
哈尔滨工业大学,工科试验班,（英才本硕博连读）,2020,671,1182,物,1,1
哈尔滨工业大学,工科试验班,（智能装备）,2020,654,3654,物,1,1
哈尔滨工业大学,工科试验班,（计算机与电子通信）,2020,659,2755,物,1,1
哈尔滨工业大学,工科试验班,（航天与自动化）,2020,658,2963,物,1,1
汕头大学,机械设计制造及其自动化,,2020,593,31954,物,0,0
汕头大学,土木工程,,2020,587,37312,物,0,0
汕头大学,临床医学,,2020,605,23475,化、生,0,0
汕头大学,工商管理,,2020,591,34132,不限,0,0
汕头大学,法学,,2020,600,26550,不限,0,0
汕头大学,应用化学,,2020,587,36756,物/化,0,0
汕头大学,临床医学,（5+3一体化）,2020,622,13808,化、生,0,0
汕头大学,网络与新媒体,,2020,588,36554,物/化/生,0,0
汕头大学,生物技术,,2020,585,38827,物/化/生,0,0
汕头大学,生物医学工程,,2020,593,32505,物/化/生,0,0
汕头大学,汉语言文学,,2020,596,29960,不限,0,0
汕头大学,临床医学,（全英预备班，5+3一体化）,2020,609,21185,化、生,0,0
汕头大学,法学,（涉外法务英语特色班）,2020,600,26605,不限,0,0
汕头大学,数据科学与大数据技术,,2020,596,29892,物,0,0
汕头大学,英语,,2020,595,30762,不限,0,0
汕头大学,光电信息科学与工程,,2020,592,32815,物,0,0
东北农业大学,计算机科学与技术,,2020,596,29647,物,0,1
东北农业大学,动物医学,,2020,589,35569,物/化/生,0,1
东北农业大学,动物科学,,2020,585,38880,物/化/生,0,1
东北农业大学,农学,,2020,590,34636,物/化/生,0,1
东北农业大学,园艺,,2020,583,41051,物/化/生,0,1
东北农业大学,金融学类,,2020,594,31250,不限,0,1
东北农业大学,应用化学,,2020,590,34715,化,0,1
东北农业大学,食品科学与工程,（本硕博班）,2020,595,30279,物/化/生,0,1
东北农业大学,土地资源管理,,2020,588,36411,不限,0,1
东北农业大学,自然保护与环境生态类,,2020,582,41905,化,0,1
东北农业大学,生物科学类,,2020,591,33988,物/化/生,0,1
东北农业大学,园艺,（本硕博班）,2020,591,33513,物/化/生,0,1
东北农业大学,植物保护,,2020,585,38922,物/化/生,0,1
东北农业大学,机械类,,2020,589,35075,物,0,1
东北农业大学,软件工程,,2020,595,30456,物,0,1
东北农业大学,工商管理,（中美121双学位项目）,2020,572,52775,不限,0,1
东北农业大学,电气工程及其自动化,,2020,595,30477,物,0,1
东北农业大学,生物科学,（中美121双学位项目）,2020,569,55553,物/化/生,0,1
东北农业大学,水利类,,2020,587,36880,物,0,1
东北农业大学,法学类,,2020,599,27682,不限,0,1
东北林业大学,野生动物与自然保护区管理,,2020,588,36522,物/化/生,0,1
东北林业大学,森林工程,,2020,590,34840,物/化,0,1
东北林业大学,生态学,,2020,590,34432,物/化/生,0,1
东北林业大学,林产化工,,2020,587,37268,物/化,0,1
东北林业大学,木材科学与工程,,2020,585,38971,物/化,0,1
东北林业大学,园林,,2020,593,31909,物/化/生,0,1
东北林业大学,包装工程,,2020,584,39961,物/化,0,1
东北林业大学,地理信息科学,,2020,594,31597,物/化,0,1
东北林业大学,环境科学,,2020,592,33280,物/化/生,0,1
东北林业大学,法学,,2020,602,25464,不限,0,1
东北林业大学,生物科学类,,2020,593,31788,物/化/生,0,1
东北林业大学,生物技术,（中外合作办学）,2020,567,58158,物/化/生,0,1
东北林业大学,交通运输类,,2020,591,33689,物,0,1
东北林业大学,英语,,2020,597,29268,不限,0,1
东北林业大学,化学类,,2020,591,33628,物/化,0,1
东北林业大学,日语,,2020,592,33264,不限,0,1
东北林业大学,工程管理,（中外合作办学）,2020,559,68408,物,0,1
东北林业大学,林学类,（成栋实验班）,2020,594,31388,物/化/生,0,1
东北林业大学,生物科学,（拔尖人才成栋班）,2020,598,28432,物/化/生,0,1
东北林业大学,材料类,,2020,592,32590,化,0,1
南京大学,计算机科学与技术,,2020,679,548,物,1,1
南京大学,汉语言文学,,2020,673,925,不限,1,1
南京大学,软件工程,,2020,677,699,物,1,1
南京大学,理科试验班,（数理科学类）,2020,677,675,物,1,1
