院校,专业,专业详情,年份,最低分,位次,科目,985,211
上海外国语大学,德语,,2017,617,601,文科,0,1
上海外国语大学,德语,,2017,639,3908,理科,0,1
上海外国语大学,教育技术学,,2017,612,796,文科,0,1
上海外国语大学,金融学,,2017,645,2853,理科,0,1
上海外国语大学,汉语国际教育,,2017,613,788,文科,0,1
上海外国语大学,国际政治,,2017,617,594,文科,0,1
上海外国语大学,新闻学,（国际新闻）,2017,613,742,文科,0,1
上海外国语大学,国际经济与贸易,（日语）,2017,616,606,文科,0,1
上海外国语大学,会计学,,2017,639,3988,理科,0,1
上海外国语大学,新闻学,（国际新闻）,2017,638,4091,理科,0,1
上海外国语大学,公共关系学,,2017,636,4513,理科,0,1
上海外国语大学,金融学,,2017,619,497,文科,0,1
上海外国语大学,公共关系学,,2017,613,776,文科,0,1
上海外国语大学,会计学,,2017,619,507,文科,0,1
上海外国语大学,工商管理,,2017,620,460,文科,0,1
上海外国语大学,国际政治,,2017,637,4375,理科,0,1
上海外国语大学,信息管理与信息系统,,2017,637,4373,理科,0,1
上海外国语大学,工商管理,,2017,638,4171,理科,0,1
上海外国语大学,法学,,2017,613,792,文科,0,1
上海外国语大学,教育技术学,,2017,636,4613,理科,0,1
上海外国语大学,英语,,2018,645,4017,理科,0,1
上海外国语大学,德语,,2018,646,3823,理科,0,1
上海外国语大学,德语,,2018,642,436,文科,0,1
上海外国语大学,英语,,2018,643,387,文科,0,1
上海外国语大学,新闻学,（国际新闻）,2018,643,4436,理科,0,1
上海外国语大学,新闻学,（国际新闻）,2018,638,598,文科,0,1
上海外国语大学,会计学,,2018,645,3906,理科,0,1
上海外国语大学,商务英语,,2018,638,576,文科,0,1
上海外国语大学,商务英语,,2018,643,4441,理科,0,1
上海外国语大学,会计学,,2018,640,511,文科,0,1
上海外国语大学,广告学,,2018,638,603,文科,0,1
上海外国语大学,金融学,,2018,640,506,文科,0,1
上海外国语大学,金融学,,2018,645,3879,理科,0,1
上海外国语大学,工商管理,,2018,643,4253,理科,0,1
上海外国语大学,国际经济与贸易,（日语）,2018,643,4241,理科,0,1
上海外国语大学,国际经济与贸易,（日语）,2018,641,465,文科,0,1
上海外国语大学,法学,,2018,639,566,文科,0,1
上海外国语大学,翻译,,2018,643,4310,理科,0,1
上海外国语大学,法学,,2018,641,4857,理科,0,1
上海外国语大学,翻译,,2018,641,462,文科,0,1
上海外国语大学,德语,,2019,636,4216,理科,0,1
上海外国语大学,德语,,2019,620,679,文科,0,1
上海外国语大学,西班牙语,,2019,638,3818,理科,0,1
上海外国语大学,西班牙语,,2019,619,740,文科,0,1
上海外国语大学,英语,,2019,630,294,文科,0,1
上海外国语大学,英语,,2019,639,3637,理科,0,1
上海外国语大学,法学,,2019,618,793,文科,0,1
上海外国语大学,金融学,,2019,635,4434,理科,0,1
上海外国语大学,国际政治,,2019,619,740,文科,0,1
上海外国语大学,工商管理类,（卓越管理人才计划，工商管理、信息管理与信息系统、公共关系学）,2019,634,4648,理科,0,1
上海外国语大学,新闻传播学类,（卓越国际新闻传播人才计划，新闻学（国际新闻）、广播电视学、广告学、网络与新媒体）,2019,619,740,文科,0,1
上海外国语大学,会计学,,2019,634,4648,理科,0,1
上海外国语大学,翻译,,2019,637,4032,理科,0,1
上海外国语大学,金融学,,2019,621,627,文科,0,1
上海外国语大学,汉语国际教育,,2019,634,4648,理科,0,1
上海外国语大学,国际经济与贸易,（日语）,2019,637,4032,理科,0,1
上海外国语大学,国际经济与贸易,（日语）,2019,618,793,文科,0,1
上海外国语大学,汉语国际教育,,2019,622,574,文科,0,1
上海外国语大学,翻译,,2019,619,740,文科,0,1
复旦大学,数学类,（拔尖人才培养计划）,2017,684,128,理科,1,1
复旦大学,经济学类,,2017,683,142,理科,1,1
复旦大学,经济学类,,2017,643,54,文科,1,1
复旦大学,经济管理试验班,,2017,682,170,理科,1,1
复旦大学,法学,（卓越法律人才基地）,2017,640,79,文科,1,1
复旦大学,新闻传播学类,（卓越新闻人才计划）,2017,641,66,文科,1,1
复旦大学,中国语言文学类,,2017,640,73,文科,1,1
复旦大学,法学,,2018,656,94,文科,1,1
复旦大学,数学类,（拔尖人才培养计划，含数学与应用数学、信息与计算科学、数据科学与大数据技术3个专业）,2018,687,146,理科,1,1
复旦大学,经济学类,,2018,658,69,文科,1,1
复旦大学,新闻传播学类,（含新闻学、广播电视学、传播学、广告学）,2018,657,74,文科,1,1
复旦大学,经济管理试验班,（含工商管理、财务管理、管理科学、信息管理与信息系统、会计学、市场营销、统计学、数据科学与大数据技术）,2018,685,196,理科,1,1
复旦大学,经济学类,（含经济学、国际经济与贸易（国际经济学方向）、金融学、财政学、保险学）含公费交流项目,2018,686,170,理科,1,1
复旦大学,经济学类,（经济学、金融学、财政学、保险学、经济学（数理经济方向拔尖项目）、经济学（国际项目UIPE）、国际经济与贸易（国际经济学））,2019,643,56,文科,1,1
复旦大学,软件工程,（含软件工程（卓越班）、软件工程等专业）,2019,676,304,理科,1,1
复旦大学,法学,,2019,642,70,文科,1,1
复旦大学,工科试验班,（新工科本研贯通，智能科学与技术（卓越班）、微电子科学与工程（卓越班），含智能科学与技术（卓越班）专业、微电子科学与工程（卓越班）专业）,2019,679,239,理科,1,1
复旦大学,经济学类,（经济学、金融学、财政学、保险学、经济学（数理经济方向拔尖项目）、经济学（国际项目UIPE）、国际经济与贸易（国际经济学））,2019,681,178,理科,1,1
复旦大学,新闻传播学类,（卓越新闻人才计划，新闻学、广播电视学、传播学、广告学）,2019,640,101,文科,1,1
复旦大学,经济管理试验班,（会计学、市场营销、统计学、数据科学与大数据技术、旅游管理、管理科学、工商管理、信息管理与信息系统、财务管理）,2019,677,289,理科,1,1
复旦大学,数学类,（拔尖人才培养计划，数学与应用数学、信息与计算科学、数据科学与大数据技术）,2019,681,191,理科,1,1
复旦大学,经济学类,,2016,630,59,文科,1,1
复旦大学,中国语言文学类,,2016,629,68,文科,1,1
复旦大学,经济管理试验班,,2016,693,192,理科,1,1
复旦大学,数学类,,2016,695,158,理科,1,1
复旦大学,新闻传播学类,,2016,627,87,文科,1,1
复旦大学,历史学类,,2016,627,87,文科,1,1
复旦大学,经济学类,,2016,695,158,理科,1,1
复旦大学,法学,,2016,627,87,文科,1,1
华东师范大学,英语,,2017,616,651,文科,1,1
华东师范大学,哲学,,2017,613,746,文科,1,1
华东师范大学,软件工程,,2017,639,3959,理科,1,1
华东师范大学,化学,,2017,643,3193,理科,1,1
华东师范大学,汉语言文学,,2017,644,3053,理科,1,1
华东师范大学,教育技术学,,2017,645,2907,理科,1,1
华东师范大学,汉语言文学,,2017,618,535,文科,1,1
华东师范大学,英语,,2017,640,3746,理科,1,1
华东师范大学,历史学,,2017,613,748,文科,1,1
华东师范大学,数学类,（含数学与应用数学、信息与计算科学2个专业。）,2017,641,3658,理科,1,1
华东师范大学,心理学类,（含心理学、应用心理学2个专业。）,2017,647,2635,理科,1,1
华东师范大学,汉语国际教育,,2017,616,617,文科,1,1
华东师范大学,金融学类,（含金融学、经济学、国际经济与贸易3个专业。）,2017,641,3518,理科,1,1
华东师范大学,德语,,2017,616,640,文科,1,1
华东师范大学,计算机科学与技术,,2017,641,3517,理科,1,1
华东师范大学,电子信息类,（含电子信息科学与技术、微电子科学与工程、通信工程、光电信息科学与工程4个专业。）,2017,638,4051,理科,1,1
华东师范大学,工商管理,,2017,621,420,文科,1,1
华东师范大学,生态学,（按类招生，含生态学、环境生态工程2个专业。）,2017,642,3316,理科,1,1
华东师范大学,工商管理类,（含工商管理、会计学、旅游管理、会展经济与管理、信息管理与信息系统、房地产开发与管理6个专业。）,2017,643,3146,理科,1,1
华东师范大学,生物科学类,（含生物科学、生物技术2个专业。）,2017,639,3938,理科,1,1
华东师范大学,英语,,2018,646,3709,理科,1,1
华东师范大学,历史学,,2018,637,622,文科,1,1
华东师范大学,化学,,2018,651,2903,理科,1,1
华东师范大学,汉语言文学,,2018,641,475,文科,1,1
华东师范大学,软件工程,,2018,647,3673,理科,1,1
华东师范大学,法语,,2018,637,633,文科,1,1
华东师范大学,金融学类,（含金融学、经济学、国际经济与贸易3个专业）,2018,638,578,文科,1,1
华东师范大学,政治学类,（含政治学与行政学、公共关系学2个专业）,2018,637,672,文科,1,1
华东师范大学,电子信息类,（含电子信息科学与技术、微电子科学与工程、通信工程、光电信息科学与工程4个专业）,2018,646,3817,理科,1,1
华东师范大学,物理学类,（含物理学、电子科学与技术、材料科学与工程3个专业）,2018,646,3836,理科,1,1
华东师范大学,金融学类,（含金融学、经济学、国际经济与贸易3个专业。）,2018,648,3354,理科,1,1
华东师范大学,地理信息科学,,2018,646,3806,理科,1,1
华东师范大学,工商管理类,（含工商管理、会计学、旅游管理、会展经济与管理、信息管理与信息系统、房地产开发与管理6个专业）,2018,637,674,文科,1,1
华东师范大学,工商管理类,（含工商管理、会计学、旅游管理、会展经济与管理、信息管理与信息系统、房地产开发与管理6个专业）,2018,648,3391,理科,1,1
华东师范大学,统计学类,（含统计学、金融工程、保险学3个专业）,2018,651,2924,理科,1,1
华东师范大学,德语,,2018,637,669,文科,1,1
华东师范大学,数学类,（含数学与应用数学、信息与计算科学2个专业）,2018,649,3221,理科,1,1
华东师范大学,工商管理,,2018,637,624,文科,1,1
华东师范大学,生物科学类,（含生物科学、生物技术2个专业）,2018,645,3846,理科,1,1
华东师范大学,环境科学与工程类,（含环境科学、环境工程2个专业）,2018,646,3764,理科,1,1
华东师范大学,软件工程,,2019,641,3326,理科,1,1
华东师范大学,化学,,2019,640,3468,理科,1,1
华东师范大学,历史学,,2019,621,627,文科,1,1
华东师范大学,英语,,2019,621,627,文科,1,1
华东师范大学,汉语言文学,,2019,640,3468,理科,1,1
华东师范大学,哲学,,2019,619,740,文科,1,1
华东师范大学,汉语言文学,,2019,625,445,文科,1,1
华东师范大学,法学,,2019,623,527,文科,1,1
华东师范大学,教育学类,（学前教育、艺术教育、特殊教育、特殊教育（心理）、教育康复学、公共事业管理、教育技术学。师范类）,2019,622,574,文科,1,1
华东师范大学,工商管理类,（工商管理、会计学、旅游管理、会展经济与管理、信息管理与信息系统、房地产开发与管理）,2019,621,627,文科,1,1
华东师范大学,政治学类,（政治学与行政学、公共关系学）,2019,620,679,文科,1,1
华东师范大学,生物科学类,（生物科学、生物技术）,2019,640,3468,理科,1,1
华东师范大学,德语,,2019,620,679,文科,1,1
华东师范大学,数据科学与大数据技术,,2019,640,3468,理科,1,1
华东师范大学,日语,,2019,620,679,文科,1,1
华东师范大学,教育学类,（学前教育、艺术教育、特殊教育、特殊教育（心理）、教育康复学、公共事业管理、教育技术学。师范类）,2019,640,3468,理科,1,1
华东师范大学,汉语国际教育,,2019,623,527,文科,1,1
华东师范大学,物理学类,（物理学、电子科学与技术、材料科学与工程）,2019,642,3160,理科,1,1
华东师范大学,计算机科学与技术,,2019,641,3326,理科,1,1
华东师范大学,数学类,（数学与应用数学、信息与计算科学）,2019,645,2706,理科,1,1
华东师范大学,汉语言文学,,2016,606,629,文科,1,1
华东师范大学,汉语言文学,,2016,656,3640,理科,1,1
华东师范大学,教育技术学,,2016,655,3817,理科,1,1
华东师范大学,历史学,,2016,606,629,文科,1,1
华东师范大学,软件工程,,2016,656,3640,理科,1,1
华东师范大学,英语,,2016,657,3443,理科,1,1
华东师范大学,英语,,2016,609,490,文科,1,1
华东师范大学,哲学,,2016,604,731,文科,1,1
华东师范大学,汉语国际教育,,2016,657,3443,理科,1,1
华东师范大学,化学类,,2016,656,3640,理科,1,1
华东师范大学,数学类,,2016,658,3302,理科,1,1
华东师范大学,环境科学与工程类,,2016,654,4015,理科,1,1
华东师范大学,物理学类,,2016,654,4015,理科,1,1
华东师范大学,工商管理[中法创新实验班],,2016,607,579,文科,1,1
