院校,专业,专业详情,年份,最低分,位次,科目,批次
华东师范大学,物理学类,,2019,644,3444,理科,本科一批
华东师范大学,法语,,2019,644,509,文科,本科一批
华东师范大学,法学,,2019,646,450,文科,本科一批
华东师范大学,工商管理类,,2019,644,509,文科,本科一批
华东师范大学,汉语国际教育,,2019,646,450,文科,本科一批
华东师范大学,新闻传播学类,,2019,653,272,文科,本科一批
华东师范大学,金融学类,,2019,646,3121,理科,本科一批
华东师范大学,心理学类,,2019,649,2680,理科,本科一批
华东师范大学,统计学类,,2019,647,2941,理科,本科一批
华东师范大学,数学类,,2019,653,2144,理科,本科一批
华东师范大学,生物科学类,,2019,641,3969,理科,本科一批
华东师范大学,金融学类,,2019,646,450,文科,本科一批
中国农业大学,植物保护,,2020,645,8674,理科,本科批
中国农业大学,动物科学,,2020,646,8341,理科,本科批
中国农业大学,动物医学,,2020,647,7994,理科,本科批
中国农业大学,农业工程类,（含农业工程、农业机械化及其自动化、农业智能装备工程专业）,2020,646,8341,理科,本科批
中国农业大学,草业科学,,2020,645,8674,理科,本科批
中国农业大学,环境科学与工程类,（含应用气象学、生态学、资源环境科学、环境工程专业）,2020,647,7994,理科,本科批
中国农业大学,地理科学类,（含地理信息科学、土地资源管理、土地整治工程专业）,2020,645,8674,理科,本科批
中国农业大学,机械类,（含机械设计制造及其自动化、车辆工程、工业设计、机械电子工程专业）,2020,645,8674,理科,本科批
中国农业大学,计算机类,（含计算机科学与技术、数据科学与大数据技术专业）,2020,654,5838,理科,本科批
中国农业大学,农学,（包含农学、种子科学与工程两个专业方向）,2020,645,8674,理科,本科批
中国农业大学,传播学,（中外合作办学）（仅录取有专业志愿的考生；学费国内每年8.8至10万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询010-62737793/4，http://icb.cau.edu.cn）,2020,605,2951,文科,本科批
中国农业大学,国际经济与贸易,（中外合作办学）（仅录取有专业志愿的考生；学费国内每年8.8至10万元；如出国学习，合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询01062737793/4，http//icb.cau.edu.cn）,2020,635,12472,理科,本科批
中国农业大学,英语,（只招英语语种考生）,2020,628,926,文科,本科批
中国农业大学,理科试验班类,（生命科学）（含生物科学类、食品科学与工程类、农学环境科学与工程类、园艺、护、动物科学、动物医学、草业科学、化学类、种子科学与工程专业）,2020,661,4051,理科,本科批
中国农业大学,传播学,,2020,628,926,文科,本科批
中国农业大学,化学类,（含化学、应用化学专业）,2020,645,8674,理科,本科批
中国农业大学,园艺,,2020,645,8674,理科,本科批
中国农业大学,农林经济管理,（中外合作办学）（仅录取有专业志愿的考生；学费国内每年6万元，出国学习期间合作院校将按留学生标准收取学费；详细信息请务必向国际学院咨询01062737793/4，http//icb.cau.edu.cn）,2020,635,12472,理科,本科批
中国农业大学,园林,（考生宜有一定的绘画基础）,2020,655,5561,理科,本科批
中国农业大学,经济学类,（含国际经济与贸易、金融学、农林经济管理专业）,2020,650,7007,理科,本科批
中国农业大学,环境科学与工程类,,2020,648,7686,理科,本科提前批
中国农业大学,植物保护,,2020,647,7994,理科,本科提前批
中国农业大学,农业工程类,,2020,653,6125,理科,本科提前批
中国农业大学,工程力学,,2020,646,8341,理科,本科提前批
中国农业大学,园艺,,2020,646,8341,理科,本科提前批
中国农业大学,地理科学类,,2020,644,8965,理科,本科提前批
中国农业大学,化学类,,2020,646,8341,理科,本科提前批
中国农业大学,电子信息类,,2020,648,7686,理科,本科提前批
中国农业大学,水利类,,2020,646,8341,理科,本科提前批
中国农业大学,环境科学与工程类,,2016,642,6699,理科,本科一批
中国农业大学,动物医学,,2016,640,7201,理科,本科一批
中国农业大学,电气工程及其自动化,,2016,641,6970,理科,本科一批
中国农业大学,植物保护,,2016,639,7418,理科,本科一批
中国农业大学,种子科学与工程,,2016,641,6970,理科,本科一批
中国农业大学,车辆工程,,2016,641,6970,理科,本科一批
中国农业大学,农业建筑环境与能源工程,,2016,640,7201,理科,本科一批
中国农业大学,农村区域发展,,2016,639,7418,理科,本科一批
中国农业大学,农村区域发展,,2016,629,690,文科,本科一批
中国农业大学,计算机科学与技术,,2016,648,5332,理科,本科一批
中国农业大学,工商管理类,,2016,627,759,文科,本科一批
中国农业大学,社会学,,2016,639,7418,理科,本科一批
中国农业大学,理科试验班,（生命科学）,2016,669,2108,理科,本科一批
中国农业大学,地理信息科学,,2016,639,7418,理科,本科一批
中国农业大学,化学类,,2016,639,7418,理科,本科一批
中国农业大学,数学与应用数学,,2016,650,4924,理科,本科一批
中国农业大学,工业设计,,2016,644,6272,理科,本科一批
中国农业大学,理科试验班类,（生命科学）,2016,,,理科,本科一批
中国农业大学,工商管理类,,2016,647,5551,理科,本科一批
中国农业大学,水利类,,2016,639,7418,理科,本科一批
中国农业大学,车辆工程,,2017,614,7140,理科,本科一批
中国农业大学,植物保护,,2017,612,7600,理科,本科一批
中国农业大学,动物医学,,2017,612,7600,理科,本科一批
中国农业大学,环境科学与工程类,,2017,617,6510,理科,本科一批
中国农业大学,农业建筑环境与能源工程,,2017,612,7600,理科,本科一批
中国农业大学,动物科学,,2017,613,7383,理科,本科一批
中国农业大学,电气工程及其自动化,,2017,620,5922,理科,本科一批
中国农业大学,农村区域发展,,2017,623,770,文科,本科一批
中国农业大学,农村区域发展,,2017,617,6510,理科,本科一批
中国农业大学,种子科学与工程,,2017,620,5922,理科,本科一批
中国农业大学,土木工程,,2017,612,7600,理科,本科一批
中国农业大学,计算机科学与技术,,2017,623,5405,理科,本科一批
中国农业大学,社会学,,2017,623,770,文科,本科一批
中国农业大学,食品科学与工程类,,2017,619,6122,理科,本科一批
中国农业大学,理科试验班类,,2017,641,2662,理科,本科一批
中国农业大学,生物科学类,,2017,621,5739,理科,本科一批
中国农业大学,数学与应用数学,,2017,630,4240,理科,本科一批
中国农业大学,工业设计,,2017,614,7140,理科,本科一批
中国农业大学,园艺,,2017,613,7383,理科,本科一批
中国农业大学,机械设计制造及其自动化,,2017,617,6510,理科,本科一批
中国农业大学,环境科学与工程类,,2018,645,6831,理科,本科一批
中国农业大学,农村区域发展,,2018,656,791,文科,本科一批
中国农业大学,农村区域发展,,2018,649,5888,理科,本科一批
中国农业大学,植物保护,,2018,643,7371,理科,本科一批
中国农业大学,农业建筑环境与能源工程,,2018,642,7619,理科,本科一批
中国农业大学,动物医学,,2018,645,6831,理科,本科一批
中国农业大学,动物科学,,2018,642,7619,理科,本科一批
中国农业大学,种子科学与工程,,2018,648,6099,理科,本科一批
中国农业大学,电气工程及其自动化,,2018,647,6349,理科,本科一批
中国农业大学,车辆工程,,2018,642,7619,理科,本科一批
中国农业大学,农学,,2018,644,7107,理科,本科一批
中国农业大学,法学,,2018,654,914,文科,本科一批
中国农业大学,经济学类,,2018,654,4811,理科,本科一批
中国农业大学,社会学,,2018,646,1419,文科,本科一批
中国农业大学,工商管理类,,2018,648,6099,理科,本科一批
中国农业大学,农业工程类,,2018,643,7371,理科,本科一批
中国农业大学,食品科学与工程类,,2018,650,5681,理科,本科一批
中国农业大学,园艺,,2018,642,7619,理科,本科一批
中国农业大学,园林,,2018,645,6831,理科,本科一批
中国农业大学,英语,,2018,651,1075,文科,本科一批
中国农业大学,动物科学,,2019,616,10336,理科,本科一批
中国农业大学,动物医学,,2019,619,9344,理科,本科一批
中国农业大学,电气工程及其自动化,,2019,631,6064,理科,本科一批
中国农业大学,植物保护,,2019,620,9000,理科,本科一批
中国农业大学,车辆工程,,2019,622,8419,理科,本科一批
中国农业大学,种子科学与工程,,2019,625,7605,理科,本科一批
中国农业大学,农业建筑环境与能源工程,,2019,618,9672,理科,本科一批
中国农业大学,经济学类,（含国际经济与贸易、金融学、农林经济管理专业）,2019,633,5579,理科,本科一批
中国农业大学,理科试验班,（信息科学）（含电气工程及其自动化、电子信息类、计算机类专业）,2019,639,4320,理科,本科一批
中国农业大学,园艺,,2019,620,9000,理科,本科一批
中国农业大学,农业工程类,（含农业工程、农业机械化及其自动化专业）,2019,627,7112,理科,本科一批
中国农业大学,园林,（考生宜有一定的绘画基础）,2019,634,5361,理科,本科一批
中国农业大学,电子信息类,（含电子信息工程、通信工程、自动化专业）,2019,632,5834,理科,本科一批
中国农业大学,生物科学类,（含生物科学、生物技术专业）,2019,634,5361,理科,本科一批
中国农业大学,工程力学,,2019,624,7890,理科,本科一批
中国农业大学,草业科学,,2019,624,7890,理科,本科一批
中国农业大学,工商管理类,（含工商管理、会计学、电子商务专业）,2019,627,7112,理科,本科一批
中国农业大学,农村区域发展,（专业下设国际发展等方向，第三学期分方向培养）,2019,623,8135,理科,本科一批
中国农业大学,数学与应用数学,,2019,632,5834,理科,本科一批
中国农业大学,水利类,（含农业水利工程、水利水电工程、能源与动力工程专业）,2019,618,9672,理科,本科一批
中国海洋大学,港口航道与海岸工程,,2020,646,8341,理科,本科批
中国海洋大学,海洋科学,,2020,652,6430,理科,本科批
中国海洋大学,海洋资源开发技术,,2020,647,7994,理科,本科批
中国海洋大学,环境工程,,2020,646,8341,理科,本科批
中国海洋大学,药学,,2020,651,6724,理科,本科批
中国海洋大学,化学,,2020,645,8674,理科,本科批
中国海洋大学,法学,,2020,646,8341,理科,本科批
中国海洋大学,海洋技术,,2020,645,8674,理科,本科批
中国海洋大学,水产养殖学,,2020,646,8341,理科,本科批
中国海洋大学,食品科学与工程,,2020,646,8341,理科,本科批
中国海洋大学,生物科学类,（含生态学、生物技术、生物科学专业）,2020,645,8674,理科,本科批
中国海洋大学,物流管理,,2020,645,8674,理科,本科批
