院校,专业,专业详情,年份,最低分,位次,科目,批次,985,211
四川农业大学,物联网工程,,2017,554,29432,理科,本科一批,0,1
四川农业大学,生物技术,,2017,555,28950,理科,本科一批,0,1
四川农业大学,风景园林,,2017,566,23575,理科,本科一批,0,1
四川农业大学,道路桥梁与渡河工程,,2017,553,29972,理科,本科一批,0,1
四川农业大学,化学生物学,,2017,555,28950,理科,本科一批,0,1
四川农业大学,工程造价,,2017,558,27373,理科,本科一批,0,1
四川农业大学,工商管理,,2017,564,24486,理科,本科一批,0,1
四川农业大学,农业机械化及其自动化,,2017,557,27890,理科,本科一批,0,1
四川农业大学,动物医学,,2018,590,28311,理科,本科一批,0,1
四川农业大学,农业资源与环境,,2018,581,33328,理科,本科一批,0,1
四川农业大学,动物科学,,2018,585,31039,理科,本科一批,0,1
四川农业大学,园艺,,2018,585,31039,理科,本科一批,0,1
四川农业大学,林学,,2018,585,31039,理科,本科一批,0,1
四川农业大学,农学,,2018,591,27770,理科,本科一批,0,1
四川农业大学,自然地理与资源环境,,2018,591,27770,理科,本科一批,0,1
四川农业大学,环境生态工程,,2018,592,27273,理科,本科一批,0,1
四川农业大学,财务管理,,2018,595,25725,理科,本科一批,0,1
四川农业大学,经济学,,2018,597,24681,理科,本科一批,0,1
四川农业大学,资产评估,,2018,584,31595,理科,本科一批,0,1
四川农业大学,设施农业科学与工程,,2018,581,33328,理科,本科一批,0,1
四川农业大学,电子商务,,2018,587,29944,理科,本科一批,0,1
四川农业大学,信息管理与信息系统,,2018,584,31595,理科,本科一批,0,1
四川农业大学,人力资源管理,,2018,591,27770,理科,本科一批,0,1
四川农业大学,动植物检疫,,2018,592,27273,理科,本科一批,0,1
四川农业大学,能源与动力工程,,2018,584,31595,理科,本科一批,0,1
四川农业大学,药学,,2018,590,28311,理科,本科一批,0,1
四川农业大学,应用化学,,2018,589,28858,理科,本科一批,0,1
四川农业大学,物联网工程,,2018,587,29944,理科,本科一批,0,1
四川农业大学,园艺,,2019,579,27412,理科,本科一批,0,1
四川农业大学,农学,,2019,571,32398,理科,本科一批,0,1
四川农业大学,动物科学,,2019,576,29219,理科,本科一批,0,1
四川农业大学,农业资源与环境,,2019,575,29802,理科,本科一批,0,1
四川农业大学,林学,,2019,580,26824,理科,本科一批,0,1
四川农业大学,动物医学,,2019,582,25703,理科,本科一批,0,1
四川农业大学,动植物检疫,,2019,570,33029,理科,本科一批,0,1
四川农业大学,社会工作,,2019,571,32398,理科,本科一批,0,1
四川农业大学,应用化学,,2019,572,31745,理科,本科一批,0,1
四川农业大学,道路桥梁与渡河工程,,2019,575,29802,理科,本科一批,0,1
四川农业大学,经济学,,2019,584,24582,理科,本科一批,0,1
四川农业大学,风景园林,,2019,585,24047,理科,本科一批,0,1
四川农业大学,行政管理,,2019,571,32398,理科,本科一批,0,1
四川农业大学,农业机械化及其自动化,,2019,572,31745,理科,本科一批,0,1
四川农业大学,建筑学,,2019,571,32398,理科,本科一批,0,1
四川农业大学,信息管理与信息系统,,2019,573,31087,理科,本科一批,0,1
四川农业大学,食品质量与安全,,2019,571,32398,理科,本科一批,0,1
四川农业大学,生物技术,,2019,571,32398,理科,本科一批,0,1
四川农业大学,国际经济与贸易,,2019,581,26258,理科,本科一批,0,1
四川农业大学,电子商务,,2019,574,30420,理科,本科一批,0,1
青岛大学,临床医学,,2020,617,21133,理科,本科批,0,0
青岛大学,应用物理学,,2020,611,24487,理科,本科批,0,0
青岛大学,自动化,,2020,614,22806,理科,本科批,0,0
青岛大学,汉语言文学,,2020,600,3648,文科,本科批,0,0
青岛大学,能源与动力工程,,2020,613,23347,理科,本科批,0,0
青岛大学,英语,,2020,600,3648,文科,本科批,0,0
青岛大学,电子信息类,（含电子信息工程、通信工程专业）,2020,614,22806,理科,本科批,0,0
青岛大学,纺织类,（含纺织工程、服装设计与工程专业）,2020,602,30139,理科,本科批,0,0
青岛大学,工商管理,,2020,614,22806,理科,本科批,0,0
青岛大学,电气工程及其自动化,,2020,615,22208,理科,本科批,0,0
青岛大学,材料类,（含高分子材料与工程、复合材料与工程专业）,2020,611,24487,理科,本科批,0,0
青岛大学,生物技术,,2020,612,23913,理科,本科批,0,0
青岛大学,法语,,2020,599,3790,文科,本科批,0,0
青岛大学,信息管理与信息系统,,2020,612,23913,理科,本科批,0,0
青岛大学,数学类,（含数学与应用数学、应用统计学专业）,2020,614,22806,理科,本科批,0,0
青岛大学,法学,,2020,601,3513,文科,本科批,0,0
青岛大学,物流管理,,2020,610,25064,理科,本科批,0,0
青岛大学,食品科学与工程,,2020,610,25064,理科,本科批,0,0
青岛大学,日语,,2020,599,3790,文科,本科批,0,0
青岛大学,新能源科学与工程,,2020,611,24487,理科,本科批,0,0
青岛大学,汉语言文学,,2017,584,3497,文科,本科一批,0,0
青岛大学,纺织工程,,2017,562,25415,理科,本科一批,0,0
青岛大学,临床医学,,2017,574,19963,理科,本科一批,0,0
青岛大学,自动化,,2017,564,24486,理科,本科一批,0,0
青岛大学,管理科学与工程类,,2017,561,25905,理科,本科一批,0,0
青岛大学,数学类,,2017,563,24930,理科,本科一批,0,0
青岛大学,旅游管理类,,2017,583,3613,文科,本科一批,0,0
青岛大学,机械类,,2017,563,24930,理科,本科一批,0,0
青岛大学,物理学类,,2017,540,37224,理科,本科一批,0,0
青岛大学,能源与动力工程,,2017,567,23115,理科,本科一批,0,0
青岛大学,材料类,,2017,562,25415,理科,本科一批,0,0
青岛大学,电子信息类,,2017,567,23115,理科,本科一批,0,0
青岛大学,环境科学与工程类,,2017,566,23575,理科,本科一批,0,0
青岛大学,电气工程及其自动化,,2017,564,24486,理科,本科一批,0,0
青岛大学,法学,,2017,583,3613,文科,本科一批,0,0
青岛大学,工商管理类,,2017,570,21740,理科,本科一批,0,0
青岛大学,英语,,2017,584,3497,文科,本科一批,0,0
青岛大学,护理学,,2017,527,45072,理科,本科一批,0,0
青岛大学,药学,,2017,562,25415,理科,本科一批,0,0
青岛大学,旅游管理类,,2017,562,25415,理科,本科一批,0,0
青岛大学,汉语言文学,,2018,627,3135,文科,本科一批,0,0
青岛大学,临床医学,,2018,617,15757,理科,本科一批,0,0
青岛大学,自动化,,2018,602,22215,理科,本科一批,0,0
青岛大学,工商管理类,,2018,601,22696,理科,本科一批,0,0
青岛大学,金融学类,,2018,600,23169,理科,本科一批,0,0
青岛大学,数学类,,2018,598,24175,理科,本科一批,0,0
青岛大学,旅游管理类,,2018,624,3505,文科,本科一批,0,0
青岛大学,电子信息类,,2018,601,22696,理科,本科一批,0,0
青岛大学,金融学类,,2018,629,2922,文科,本科一批,0,0
青岛大学,旅游管理类,,2018,599,23647,理科,本科一批,0,0
青岛大学,微电子科学与工程,,2018,598,24175,理科,本科一批,0,0
青岛大学,预防医学,,2018,599,23647,理科,本科一批,0,0
青岛大学,物理学类,,2018,598,24175,理科,本科一批,0,0
青岛大学,英语,,2018,599,23647,理科,本科一批,0,0
青岛大学,计算机类,,2018,601,22696,理科,本科一批,0,0
青岛大学,药学,,2018,598,24175,理科,本科一批,0,0
青岛大学,护理学,,2018,598,24175,理科,本科一批,0,0
青岛大学,材料类,,2018,593,26751,理科,本科一批,0,0
青岛大学,日语,,2018,623,3630,文科,本科一批,0,0
青岛大学,法语,,2018,624,3505,文科,本科一批,0,0
青岛大学,自动化,,2019,586,23534,理科,本科一批,0,0
青岛大学,临床医学,,2019,588,22432,理科,本科一批,0,0
青岛大学,汉语言文学,,2019,606,3448,文科,本科一批,0,0
青岛大学,德语,,2019,585,24047,理科,本科一批,0,0
青岛大学,日语,,2019,604,3742,文科,本科一批,0,0
青岛大学,材料类,（含高分子材料与工程、复合材料与工程专业）,2019,586,23534,理科,本科一批,0,0
青岛大学,管理科学与工程类,（含信息管理与信息系统、物流管理专业）,2019,586,23534,理科,本科一批,0,0
青岛大学,物理学类,（含应用物理学、光电信息科学与工程、新能源科学与工程专业）,2019,584,24582,理科,本科一批,0,0
青岛大学,电气工程及其自动化,,2019,588,22432,理科,本科一批,0,0
青岛大学,金融学类,（含财政学、金融学专业）,2019,608,3159,文科,本科一批,0,0
青岛大学,预防医学,,2019,583,25132,理科,本科一批,0,0
青岛大学,经济学类,（含经济学、经济统计学、国际经济与贸易专业）,2019,586,23534,理科,本科一批,0,0
青岛大学,微电子科学与工程,,2019,583,25132,理科,本科一批,0,0
青岛大学,纺织类,（含纺织工程、服装设计与工程专业）,2019,583,25132,理科,本科一批,0,0
青岛大学,英语,,2019,588,22432,理科,本科一批,0,0
青岛大学,旅游管理类,（含旅游管理、酒店管理专业）,2019,604,3742,文科,本科一批,0,0
青岛大学,法学,,2019,606,3448,文科,本科一批,0,0
青岛大学,旅游管理类,（含旅游管理、酒店管理专业）,2019,582,25703,理科,本科一批,0,0
青岛大学,英语,,2019,609,3027,文科,本科一批,0,0
青岛大学,工商管理类,（含会计学、财务管理、工商管理、市场营销、国际商务、人力资源管理专业）,2019,584,24582,理科,本科一批,0,0
贵州大学,机械设计制造及其自动化,,2020,615,22208,理科,本科批,0,1
贵州大学,哲学,,2020,600,3648,文科,本科批,0,1
贵州大学,汉语言文学,,2020,603,3217,文科,本科批,0,1
贵州大学,冶金工程,,2020,612,23913,理科,本科批,0,1
贵州大学,土木类,（含土木工程、建筑环境与能源应用工程专业）,2020,614,22806,理科,本科批,0,1
贵州大学,建筑类,（含建筑学、城乡规划专业）,2020,613,23347,理科,本科批,0,1
贵州大学,电气类,（含电气工程及其自动化、能源与动力工程、测控技术与仪器、自动化专业）,2020,615,22208,理科,本科批,0,1
贵州大学,日语,,2020,600,3648,文科,本科批,0,1
贵州大学,生物科学类,（含生物科学、生物技术、生态学专业）,2020,613,23347,理科,本科批,0,1
贵州大学,物理学,,2020,615,22208,理科,本科批,0,1
贵州大学,材料类,（含材料科学与工程、高分子材料与工程专业）,2020,614,22806,理科,本科批,0,1
贵州大学,工商管理类,（含工商管理、市场营销、会计学、财务管理、人力资源管理专业）,2020,600,3648,文科,本科批,0,1
贵州大学,政治学类,（含政治学与行政学、社会工作专业）,2020,600,3648,文科,本科批,0,1
贵州大学,历史学,,2020,600,3648,文科,本科批,0,1
贵州大学,材料成型及控制工程,,2020,613,23347,理科,本科批,0,1
贵州大学,英语,,2020,602,3374,文科,本科批,0,1
贵州大学,药学,,2020,612,23913,理科,本科批,0,1
贵州大学,旅游管理,（中外合作办学）（入学后，外语教学为英语，其他语种慎报；高考外语单科成绩不低于满分的50%）,2020,586,6121,文科,本科批,0,1
贵州大学,财政学类,（含财政学、金融学专业）,2020,602,3374,文科,本科批,0,1
贵州大学,化工与制药类,（含化学工程与工艺、无机非金属材料工程专业）,2020,613,23347,理科,本科批,0,1
贵州大学,土木类,,2017,563,24930,理科,本科一批,0,1
贵州大学,安全工程,,2017,564,24486,理科,本科一批,0,1
贵州大学,工程管理,,2017,564,24486,理科,本科一批,0,1
贵州大学,计算机类,,2017,570,21740,理科,本科一批,0,1
贵州大学,电气类,,2017,566,23575,理科,本科一批,0,1
贵州大学,机械类,,2017,568,22656,理科,本科一批,0,1
贵州大学,工商管理类,,2017,582,3737,文科,本科一批,0,1
贵州大学,数学类,,2017,567,23115,理科,本科一批,0,1
贵州大学,材料类,,2017,569,22194,理科,本科一批,0,1
贵州大学,电子信息类,,2017,569,22194,理科,本科一批,0,1
贵州大学,公共管理类,,2017,565,24025,理科,本科一批,0,1
贵州大学,工业设计,,2017,567,23115,理科,本科一批,0,1
贵州大学,外国语言文学类,,2017,585,3386,文科,本科一批,0,1
贵州大学,财政学类,,2017,582,3737,文科,本科一批,0,1
贵州大学,水文与水资源工程,,2017,563,24930,理科,本科一批,0,1
贵州大学,建筑类,,2017,573,20415,理科,本科一批,0,1
贵州大学,生物科学类,,2017,573,20415,理科,本科一批,0,1
贵州大学,物理学,,2017,566,23575,理科,本科一批,0,1
贵州大学,机械设计制造及其自动化,,2018,601,22696,理科,本科一批,0,1
贵州大学,工商管理类,,2018,625,3391,文科,本科一批,0,1
贵州大学,电子信息类,,2018,604,21273,理科,本科一批,0,1
贵州大学,财政学类,,2018,625,3391,文科,本科一批,0,1
贵州大学,工业设计,,2018,600,23169,理科,本科一批,0,1
贵州大学,计算机类,,2018,606,20318,理科,本科一批,0,1
贵州大学,数学类,,2018,600,23169,理科,本科一批,0,1
贵州大学,电气类,,2018,601,22696,理科,本科一批,0,1
贵州大学,化工与制药类,,2018,600,23169,理科,本科一批,0,1
贵州大学,安全工程,,2018,599,23647,理科,本科一批,0,1
贵州大学,外国语言文学类,,2018,625,3391,文科,本科一批,0,1
贵州大学,材料类,,2018,601,22696,理科,本科一批,0,1
贵州大学,公共管理类,,2018,600,23169,理科,本科一批,0,1
贵州大学,生物科学类,,2018,599,23647,理科,本科一批,0,1
贵州大学,建筑类,,2018,599,23647,理科,本科一批,0,1
贵州大学,土木类,,2018,600,23169,理科,本科一批,0,1
贵州大学,水文与水资源工程,,2018,599,23647,理科,本科一批,0,1
贵州大学,工程管理,,2018,604,21273,理科,本科一批,0,1
贵州大学,物理学,,2018,600,23169,理科,本科一批,0,1
贵州大学,冶金工程,,2019,582,25703,理科,本科一批,0,1
贵州大学,哲学,,2019,590,6190,文科,本科一批,0,1
贵州大学,汉语言文学,,2019,606,3448,文科,本科一批,0,1
贵州大学,安全工程,,2019,585,24047,理科,本科一批,0,1
贵州大学,药学,,2019,581,26258,理科,本科一批,0,1
贵州大学,法学,,2019,584,24582,理科,本科一批,0,1
贵州大学,建筑类,（含建筑学、城乡规划专业）,2019,586,23534,理科,本科一批,0,1
贵州大学,计算机类,（含计算机科学与技术、信息安全、物联网工程、数据科学与大数据技术专业）,2019,594,19433,理科,本科一批,0,1
贵州大学,物理学,,2019,585,24047,理科,本科一批,0,1
贵州大学,电气类,（含电气工程及其自动化、自动化、能源与动力工程、测控技术与仪器专业）,2019,588,22432,理科,本科一批,0,1
贵州大学,土木类,（含土木工程、建筑环境与能源应用工程专业）,2019,585,24047,理科,本科一批,0,1
贵州大学,电子信息类,（含电子科学与技术、电子信息科学与技术、通信工程专业）,2019,588,22432,理科,本科一批,0,1
贵州大学,数学类,（含数学与应用数学、统计学专业）,2019,589,21878,理科,本科一批,0,1
贵州大学,环境工程,,2019,585,24047,理科,本科一批,0,1
贵州大学,生物科学类,（含生物科学、生物技术、生态学专业）,2019,586,23534,理科,本科一批,0,1
贵州大学,政治学类,（含政治学与行政学、社会工作专业）,2019,596,5044,文科,本科一批,0,1
贵州大学,材料成型及控制工程,,2019,586,23534,理科,本科一批,0,1
贵州大学,日语,,2019,594,5416,文科,本科一批,0,1
贵州大学,材料类,（含材料科学与工程、高分子材料与工程专业）,2019,587,22969,理科,本科一批,0,1
贵州大学,财政学类,（含财政学、金融学专业）,2019,598,4698,文科,本科一批,0,1
西北大学,考古学,,2020,627,975,文科,本科批,0,1
西北大学,汉语言文学,,2020,617,1623,文科,本科批,0,1
西北大学,过程装备与控制工程,,2020,637,11658,理科,本科批,0,1
西北大学,汉语国际教育,,2020,617,1623,文科,本科批,0,1
西北大学,能源化学工程,,2020,638,11231,理科,本科批,0,1
西北大学,化学类,（含化学、应用化学、化学生物学、材料化学专业）,2020,636,12058,理科,本科批,0,1
西北大学,电子信息科学与技术,（中外合作办学）,2020,602,30139,理科,本科批,0,1
西北大学,地质学,（基地班）,2020,637,11658,理科,本科批,0,1
西北大学,化学工程与工艺,,2020,637,11658,理科,本科批,0,1
西北大学,地理信息科学,,2020,638,11231,理科,本科批,0,1
西北大学,经济统计学,,2020,640,10452,理科,本科批,0,1
西北大学,微电子科学与工程,,2020,638,11231,理科,本科批,0,1
西北大学,生物科学,（基地班）,2020,637,11658,理科,本科批,0,1
西北大学,食品科学与工程,,2020,636,12058,理科,本科批,0,1
西北大学,英语,（只招英语语种考生）,2020,616,1712,文科,本科批,0,1
西北大学,新闻传播学类,（含新闻学、广告学、网络与新媒体专业）,2020,616,1712,文科,本科批,0,1
西北大学,公共管理类,（含行政管理、人力资源管理、公共事业管理、劳动与社会保障专业）,2020,616,1712,文科,本科批,0,1
西北大学,数学类,（含数学与应用数学、信息与计算科学专业）,2020,640,10452,理科,本科批,0,1
西北大学,经济学,（基地班）,2020,618,1547,文科,本科批,0,1
西北大学,哲学,,2020,616,1712,文科,本科批,0,1
西北大学,软件工程,,2016,623,12290,理科,本科一批,0,1
西北大学,社会工作,,2016,608,1758,文科,本科一批,0,1
西北大学,地质学,（基地班）,2016,623,12290,理科,本科一批,0,1
西北大学,汉语国际教育,,2016,609,1693,文科,本科一批,0,1
西北大学,中国语言文学类,,2016,611,1570,文科,本科一批,0,1
西北大学,公共管理类,,2016,611,1570,文科,本科一批,0,1
西北大学,人文地理与城乡规划,,2016,621,13018,理科,本科一批,0,1
西北大学,能源化学工程,,2016,621,13018,理科,本科一批,0,1
西北大学,计算机科学与技术,,2016,623,12290,理科,本科一批,0,1
西北大学,城乡规划,,2016,621,13018,理科,本科一批,0,1
西北大学,应用统计学,,2016,623,12290,理科,本科一批,0,1
西北大学,日语,,2016,607,1835,文科,本科一批,0,1
西北大学,电子科学与技术,,2016,625,11582,理科,本科一批,0,1
西北大学,电子信息类,,2016,623,12290,理科,本科一批,0,1
西北大学,生物科学类,,2016,621,13018,理科,本科一批,0,1
西北大学,物理学,（基地班）,2016,626,11234,理科,本科一批,0,1
西北大学,勘查技术与工程,,2016,620,13350,理科,本科一批,0,1
西北大学,过程装备与控制工程,,2017,595,12178,理科,本科一批,0,1
西北大学,地质学,,2017,595,12178,理科,本科一批,0,1
西北大学,经济学,,2017,615,1119,文科,本科一批,0,1
西北大学,城乡规划,,2017,593,12827,理科,本科一批,0,1
西北大学,物理学类,,2017,602,10146,理科,本科一批,0,1
西北大学,经济统计学,,2017,604,9608,理科,本科一批,0,1
西北大学,新闻传播学类,,2017,607,1557,文科,本科一批,0,1
西北大学,化学工程与工艺,,2017,595,12178,理科,本科一批,0,1
西北大学,软件工程,,2017,596,11858,理科,本科一批,0,1
西北大学,电子信息类,,2017,596,11858,理科,本科一批,0,1
西北大学,历史学类,,2017,604,1751,文科,本科一批,0,1
西北大学,图书情报与档案管理类,,2017,604,1751,文科,本科一批,0,1
西北大学,公共管理类,,2017,605,1690,文科,本科一批,0,1
西北大学,国际经济与贸易,,2017,611,1326,文科,本科一批,0,1
西北大学,生物科学类,,2017,595,12178,理科,本科一批,0,1
西北大学,法学,,2017,607,1557,文科,本科一批,0,1
西北大学,能源化学工程,,2017,596,11858,理科,本科一批,0,1
西北大学,生物技术,,2017,594,12512,理科,本科一批,0,1
西北大学,英语,,2017,606,1620,文科,本科一批,0,1
西北大学,自然地理与资源环境,,2017,593,12827,理科,本科一批,0,1
西北大学,物理学,,2018,633,10236,理科,本科一批,0,1
西北大学,汉语言文学,,2018,641,1811,文科,本科一批,0,1
西北大学,化学,,2018,628,11791,理科,本科一批,0,1
西北大学,生物技术,,2018,630,11146,理科,本科一批,0,1
西北大学,英语,,2018,640,1897,文科,本科一批,0,1
西北大学,光电信息科学与工程,,2018,631,10833,理科,本科一批,0,1
西北大学,自然地理与资源环境,,2018,625,12832,理科,本科一批,0,1
西北大学,新闻传播学类,,2018,644,1569,文科,本科一批,0,1
西北大学,计算机科学与技术,,2018,635,9592,理科,本科一批,0,1
西北大学,制药工程,,2018,627,12117,理科,本科一批,0,1
西北大学,环境科学与工程类,,2018,627,12117,理科,本科一批,0,1
西北大学,公共管理类,,2018,637,2153,文科,本科一批,0,1
西北大学,法学,,2018,642,1721,文科,本科一批,0,1
西北大学,文物与博物馆学,,2018,640,1897,文科,本科一批,0,1
西北大学,食品科学与工程,,2018,625,12832,理科,本科一批,0,1
西北大学,工商管理类,,2018,643,1650,文科,本科一批,0,1
西北大学,金融学,,2018,644,1569,文科,本科一批,0,1
西北大学,城乡规划,,2018,630,11146,理科,本科一批,0,1
西北大学,物联网工程,,2018,631,10833,理科,本科一批,0,1
西北大学,历史学类,,2018,641,1811,文科,本科一批,0,1
西北大学,过程装备与控制工程,,2019,612,11742,理科,本科一批,0,1
西北大学,考古学,,2019,620,1832,文科,本科一批,0,1
西北大学,哲学,,2019,618,2041,文科,本科一批,0,1
西北大学,生物技术,（生命科学与技术基地班）,2019,608,13248,理科,本科一批,0,1
西北大学,地质学,（基地班）,2019,610,12503,理科,本科一批,0,1
西北大学,历史学类,（含历史学、世界史专业）,2019,621,1752,文科,本科一批,0,1
西北大学,应用统计学,,2019,614,11004,理科,本科一批,0,1
西北大学,临床医学,,2019,608,13248,理科,本科一批,0,1
西北大学,计算机科学与技术,,2019,613,11383,理科,本科一批,0,1
西北大学,能源化学工程,,2019,610,12503,理科,本科一批,0,1
西北大学,城乡规划,,2019,607,13652,理科,本科一批,0,1
西北大学,社会工作,,2019,618,2041,文科,本科一批,0,1
西北大学,经济学,（数理经济实验班）,2019,618,9672,理科,本科一批,0,1
西北大学,金融数学,,2019,616,10336,理科,本科一批,0,1
西北大学,食品科学与工程,,2019,607,13652,理科,本科一批,0,1
西北大学,经济统计学,,2019,618,9672,理科,本科一批,0,1
西北大学,新闻传播学类,（含新闻学、广告学、网络与新媒体专业）,2019,619,1931,文科,本科一批,0,1
西北大学,地理信息科学,,2019,606,14039,理科,本科一批,0,1
西北大学,旅游管理,,2019,618,2041,文科,本科一批,0,1
西北大学,物理学类,（含物理学、应用物理学、材料物理专业）,2019,612,11742,理科,本科一批,0,1
西安交通大学,工科试验班,（钱学森班之智慧能源动力Q）（含能源与动力工程、新能源科学与工程、核工程与核技术、环境工程专业；Q为预资格生，详见招生章程）,2020,681,1024,理科,本科批,1,1
西安交通大学,工科试验班,（钱学森班之智能制造Q）（含机械工程、工业设计、车辆工程、测控技术与仪器专业；Q为预资格生，详见招生章程）,2020,679,1215,理科,本科批,1,1
西安交通大学,工科试验班,（越杰计划之智慧能源与智能制造类Q）（含能源与动力工程、机械工程、材料科学与工程、工程力学专业；Q为预资格生，详见招生章程）,2020,680,1113,理科,本科批,1,1
西安交通大学,外国语言文学类,（含英语、法语、日语专业）,2020,631,775,文科,本科批,1,1
西安交通大学,工科试验班,（大数据管理）（含大数据管理与应用、工商管理、行政管理、劳动与社会保障、工业工程专业）,2020,677,1437,理科,本科批,1,1
西安交通大学,工科试验班,（钱学森班之智能电气Q）（含电气工程及其自动化、测控技术与仪器专业；Q为预资格生，详见招生章程）,2020,684,769,理科,本科批,1,1
西安交通大学,工科试验班,（智慧能源与智能制造类）（含能源与动力工程、新能源科学与工程、飞行器设计与工程、核工程与核技术、环境工程、人居环境科学与技术、化学工程与工艺、材料科学与工程、机械工程、工业设计、过程装备与控制工程、车辆工程、测控技术与仪器、工程力学、飞行器动力工程专业）,2020,676,1574,理科,本科批,1,1
西安交通大学,医学试验班,（含口腔医学、临床医学类、基础医学、法医学、药学、临床药学、制药工程、医学专业）,2020,631,14193,理科,本科批,1,1
西安交通大学,医学试验班,（侯宗濂班H）（含临床医学类专业）,2020,663,3633,理科,本科批,1,1
西安交通大学,理科试验班,（物理H）（含物理学专业）,2020,680,1113,理科,本科批,1,1
西安交通大学,工科试验班,（钱学森班之智能技术与自动化Q）（含信息工程、电子科学与技术、微电子科学与工程、物联网工程、计算机科学与技术、自动化、软件工程专业；Q为预资格生，详见招生章程）,2020,683,850,理科,本科批,1,1
西安交通大学,工科试验班,（智能电气与信息类）（含电气工程及其自动化、电子科学与技术、微电子科学与工程、信息工程、自动化、软件工程、计算机科学与技术、物联网工程、生物医学工程、测控技术与仪器专业）,2020,678,1326,理科,本科批,1,1
西安交通大学,会计学,（ACCA）（入学需缴纳相关费用，详见学校相关章程或咨询院校）,2020,676,1574,理科,本科批,1,1
西安交通大学,医学试验班,（5+3一体化）（含临床医学类专业）,2020,657,5030,理科,本科批,1,1
西安交通大学,理科试验班,（数学H）（含数学与应用数学专业）,2020,679,1215,理科,本科批,1,1
西安交通大学,工科试验班,（越杰计划之智能电气与信息类Q）（含计算机科学与技术、自动化、电气工程及其自动化专业；Q为预资格生，章程）,2020,682,922,理科,本科批,1,1
西安交通大学,人工智能,,2020,681,1024,理科,本科批,1,1
西安交通大学,医学试验班,,2020,664,3435,理科,本科提前批,1,1
西安交通大学,文科试验班类,（马院）,2020,630,825,文科,本科提前批,1,1
西安交通大学,工科试验班,（智慧能源与智能制造类）,2020,671,2234,理科,本科提前批,1,1
西安交通大学,工科试验班,（智慧金融）,2020,670,2384,理科,本科提前批,1,1
西安交通大学,工科试验班,（智慧人居）,2020,668,2704,理科,本科提前批,1,1
西安交通大学,工科试验班,（智能电气与信息类）,2020,674,1811,理科,本科提前批,1,1
西安交通大学,文科试验班类,,2020,631,775,文科,本科提前批,1,1
西安交通大学,理科试验班,,2020,673,1958,理科,本科提前批,1,1
西安交通大学,经济学类[分流专业：金融学、金融工程、国际经济与贸易、贸易经济、经济学、统计学、财政学、电子商务],,2016,675,1442,理科,本科一批,1,1
西安交通大学,会计学,（ACCA）[分流专业：（ACCA）],2016,684,777,理科,本科一批,1,1
西安交通大学,外国语言文学类,（文史）[分流专业：英语、法语、日语、英语（英法/英德/英俄）],2016,624,863,文科,本科一批,1,1
西安交通大学,电气类,（国家专项理）[分流专业：电气工程及其自动化、测控技术与仪器（电类）],2016,673,1639,理科,本科一批,1,1
西安交通大学,自动化类[分流专业：自动化],,2016,681,959,理科,本科一批,1,1
西安交通大学,电气类,（国防生，男）[分流专业：电气工程及其自动化、测控技术与仪器（电类）],2016,682,900,理科,本科一批,1,1
西安交通大学,理科试验班,（计算机）[分流专业：计算机科学与技术（试验班）],2016,682,900,理科,本科一批,1,1
西安交通大学,能源动力类,（国家专项理）[分流专业：能源与动力工程、新能源科学与工程],2016,665,2571,理科,本科一批,1,1
西安交通大学,生物医学工程类[分流专业：生物医学工程、生物工程],,2016,675,1442,理科,本科一批,1,1
西安交通大学,计算机类[分流专业：计算机科学与技术、物联网工程],,2016,678,1199,理科,本科一批,1,1
西安交通大学,化工与制药类,（能源化工装备）[分流专业：过程装备与控制工程、化学工程与工艺],2016,675,1442,理科,本科一批,1,1
西安交通大学,工科试验班,（钱学森班）,2016,686,667,理科,本科一批,1,1
西安交通大学,电子信息类,（国家专项理）[分流专业：电子科学与技术、微电子科学与技术、信息工程],2016,667,2336,理科,本科一批,1,1
西安交通大学,药学类,（国家专项理）[分流专业：药学、制药工程],2016,663,2835,理科,本科一批,1,1
西安交通大学,医学试验班,,2017,657,1218,理科,本科一批,1,1
西安交通大学,生物医学工程类,,2017,657,1218,理科,本科一批,1,1
西安交通大学,电子信息类,,2017,650,1723,理科,本科一批,1,1
西安交通大学,计算机类,,2017,655,1331,理科,本科一批,1,1
西安交通大学,电气类,,2017,661,961,理科,本科一批,1,1
西安交通大学,理科试验班,,2017,660,1031,理科,本科一批,1,1
西安交通大学,软件工程,,2017,660,1031,理科,本科一批,1,1
西安交通大学,自动化类,,2017,658,1147,理科,本科一批,1,1
西安交通大学,数学类,,2017,657,1218,理科,本科一批,1,1
西安交通大学,工科试验班,,2017,667,646,理科,本科一批,1,1
西安交通大学,会计学,,2017,652,1555,理科,本科一批,1,1
西安交通大学,外国语言文学类,,2017,622,811,文科,本科一批,1,1
西安交通大学,工科试验班,,2018,687,607,理科,本科一批,1,1
西安交通大学,经济学类,,2018,675,1580,理科,本科一批,1,1
西安交通大学,会计学,,2018,679,1170,理科,本科一批,1,1
西安交通大学,理科试验班,,2018,675,1580,理科,本科一批,1,1
西安交通大学,外国语言文学类,,2018,657,749,文科,本科一批,1,1
西安交通大学,会计学,（ACCA）（入学需一次性缴纳3.9万的培训费，资料费等费用）,2019,659,1529,理科,本科一批,1,1
西安交通大学,理科试验班,（物理H）（含物理学专业）,2019,665,1027,理科,本科一批,1,1
